 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 PE-CUS-4335 ; Abra Coltambillo ;4335; HS ; -72.171239 ; -13.031866 
 PE-CUS-4336 ; Abra Malaga ;4336; PE-28B ; -72.302158 ; -13.138214 
 PE-CUS-4355 ; Abra Asnoccasa ;4355; R1 - PE-3SG ; -72.04873 ; -14.551798 
 PE-CUS-4394 ; Abra Incacconcaina ;4394; RI - CU-119 ; -71.96328 ; -13.973988 
 PE-CUS-4416 ; Abra Huillquijasa ;4416; S ; -72.054935 ; -13.154334 
 PE-CUS-4475 ; Abra Ipsayjasa ;4475; S ; -72.152179 ; -13.14875 
 PE-CUS-4528 ; Abra Chullcunigrande ;4528; HS ; -72.281543 ; -13.109266 
 PE-CUS-4538 ; Abra Acojasa ;4538; HS ; -73.074153 ; -13.263864 
 PE-CUS-4545 ; Abra Chullcunichico ;4545; HS ; -72.279749 ; -13.11444 
 PE-CUS-4565 ; Abra Huamus ;4565; HS ; -73.071649 ; -13.281578 
 PE-CUS-4587 ; Abra Chocetacarpo ;4587; S (Inca Trail) ; -72.892475 ; -13.224805 
 PE-CUS-4589 ; Abra Apacheta ;4589; S (Inca Trail) ; -72.561968 ; -13.343675 
 PE-CUS-4635 ; Abra Huacahuasijasa ;4635; S ; -72.148451 ; -13.178913 
 PE-CUS-4651 ; Abra Yanama ;4651; R ; -72.768884 ; -13.337299 
 PE-CUS-4708 ; Abra Talocasa ;4708; R1 - PE-34J ; -71.119684 ; -15.337459 
 PE-CUS-4724 ; Abra Pirhuayani ;4724; PE-30C ; -71.100944 ; -13.63834 
 PE-CUS-4737 ; Abra Hualla Hualla ;4737; R1 - CU-137 ; -71.141194 ; -13.575251 
 PE-CUS-4782 ; Abra Pumahuancajasa ;4782; S ; -72.093623 ; -13.191689 
 PE-HUC-1642 ; Abra La Divisoria El Boche ;1642; PE-5N ; -75.795895 ; -9.198308 
 PE-HUC-1761 ; Abra Hermilio Valdizán ;1761; PE-5N ; -75.825695 ; -9.199068 
 PE-HUC-2776 ; Abra Carpish (Tunel) ;2776; PE-18A ; -76.098028 ; -9.722377 
 PE-HUC-2882 ; Abra Alegria ;2882; R ; -75.735935 ; -9.801936 
 PE-HUC-3889 ; Abra Ayapitec ;3889; PE-3N ; -76.55193 ; -9.864849 
 PE-HUC-4023 ; Abra Anyana ;4023; R ; -76.505253 ; -9.90022 
 PE-HUC-4167 ; Abra Pagrash ;4167; S ; -77.131067 ; -8.444918 
 PE-HUC-4475 ; Abra Huamash ;4475; S ; -76.579825 ; -10.376306 
 PE-HUC-4750 ; Abra Raura ;4750; R1 ; -76.74479 ; -10.464578 
 PE-HUC-4765 ; Portachuelo de Huayhuash ;4765; S ; -76.845061 ; -10.370521 
 PE-HUV-3938 ; Abra Marcavalle ;3938; R1 - PE-3SC ; -75.089727 ; -12.240958 
